"state","name","city","country","lat","lng","description","wndfinder_link","stat[]"
"true","Atlantic City ","Atlantic City","New Jersey (USA)","39.3527","","Wide, sandy beach. Soft sand, but quiet some small shells in the sand. Experienced riders can go out between the buildings in front of the Bally's casino. Big construction in front of the Ceasars. From the Trump Plaza on to the Southwest lots of space without any buildings. Many tourists in summer on the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us171","[{:month=>1, :stat=>45}, {:month=>2, :stat=>51}, {:month=>3, :stat=>52}, {:month=>4, :stat=>52}, {:month=>5, :stat=>36}, {:month=>6, :stat=>27}, {:month=>7, :stat=>12}, {:month=>8, :stat=>20}, {:month=>9, :stat=>35}, {:month=>10, :stat=>37}, {:month=>11, :stat=>43}, {:month=>12, :stat=>48}]"
"true","Lakes Bay ","Atlantic City","New Jersey (USA)","39.3758","","Small sandy beach, but lots of space on the empty properties.Launch site is almost non-existent during high tide. Port-a-potty available thanks to donations from kiters and local businesses.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us171","[{:month=>1, :stat=>45}, {:month=>2, :stat=>51}, {:month=>3, :stat=>52}, {:month=>4, :stat=>52}, {:month=>5, :stat=>36}, {:month=>6, :stat=>27}, {:month=>7, :stat=>12}, {:month=>8, :stat=>20}, {:month=>9, :stat=>35}, {:month=>10, :stat=>37}, {:month=>11, :stat=>43}, {:month=>12, :stat=>48}]"
"true","Sandy Hook ","Highlands","New Jersey (USA)","40.4154","","Watch out for power line and pier pilings on north end. Do not launch everywhere, since it can be very dangerous! No kiter should be launching from across parking lot C (where windsurfers launches) under conditions described. Experience kiters who know the area may be able to get away with it (walking out into the water, low tide permitting) with assisted launch. The problem is that many newbies see kiters launching there an assume it's ok. No problem for windsurfing beginnes.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us173","[{:month=>1, :stat=>47}, {:month=>2, :stat=>49}, {:month=>3, :stat=>41}, {:month=>4, :stat=>41}, {:month=>5, :stat=>28}, {:month=>6, :stat=>22}, {:month=>7, :stat=>17}, {:month=>8, :stat=>19}, {:month=>9, :stat=>24}, {:month=>10, :stat=>36}, {:month=>11, :stat=>38}, {:month=>12, :stat=>48}]"
"true","Lake Erie ","Hamburg","New York (USA)","42.7652","","Beach has debris. Watch out for people on the beach. Launch WAY up wind. A beach permit required in the summer. Check with locals for rules and launch sites.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us312","[{:month=>1, :stat=>55}, {:month=>2, :stat=>44}, {:month=>3, :stat=>36}, {:month=>4, :stat=>32}, {:month=>5, :stat=>20}, {:month=>6, :stat=>24}, {:month=>7, :stat=>24}, {:month=>8, :stat=>27}, {:month=>9, :stat=>26}, {:month=>10, :stat=>43}, {:month=>11, :stat=>46}, {:month=>12, :stat=>53}]"
"true","Great Sacandaga Lake ","Saratoga Springs, Broadalbin","New York (USA)","43.1054","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us321","[{:month=>1, :stat=>25}, {:month=>2, :stat=>23}, {:month=>3, :stat=>30}, {:month=>4, :stat=>31}, {:month=>5, :stat=>24}, {:month=>6, :stat=>19}, {:month=>7, :stat=>13}, {:month=>8, :stat=>16}, {:month=>9, :stat=>19}, {:month=>10, :stat=>21}, {:month=>11, :stat=>25}, {:month=>12, :stat=>24}]"
"true","Lazy Point ","Amaganset, Napeague","New York (USA)","41.013","","Sandy beach with lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us479","[{:month=>1, :stat=>0}, {:month=>2, :stat=>0}, {:month=>3, :stat=>0}, {:month=>4, :stat=>0}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>0}, {:month=>11, :stat=>0}, {:month=>12, :stat=>0}]"
"true","Napeague ","Napeague","New York (USA)","41.0103","","Long sandy beach with lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us479","[{:month=>1, :stat=>0}, {:month=>2, :stat=>0}, {:month=>3, :stat=>0}, {:month=>4, :stat=>0}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>0}, {:month=>11, :stat=>0}, {:month=>12, :stat=>0}]"
"true","Long Island ","Long Beach","New York (USA)","40.5827","","Board walk within walking distance away. Soft sand with enough space to surf or launch safely. $15 to get on the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us176","[{:month=>1, :stat=>54}, {:month=>2, :stat=>56}, {:month=>3, :stat=>55}, {:month=>4, :stat=>55}, {:month=>5, :stat=>39}, {:month=>6, :stat=>37}, {:month=>7, :stat=>34}, {:month=>8, :stat=>30}, {:month=>9, :stat=>35}, {:month=>10, :stat=>47}, {:month=>11, :stat=>47}, {:month=>12, :stat=>50}]"
"true","Lake Ontario ","Sacketts Harbor","New York (USA)","43.7632","","Sugar fine, soft and white sand. Launching/landing, less space in the spring (high water), lots of space in the fall.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us348","[{:month=>1, :stat=>31}, {:month=>2, :stat=>30}, {:month=>3, :stat=>33}, {:month=>4, :stat=>36}, {:month=>5, :stat=>23}, {:month=>6, :stat=>17}, {:month=>7, :stat=>15}, {:month=>8, :stat=>14}, {:month=>9, :stat=>14}, {:month=>10, :stat=>26}, {:month=>11, :stat=>25}, {:month=>12, :stat=>29}]"
"true","West Meadow Beach ","Port Jefferson","New York (USA)","40.9361","","Long beach. The beach is somewhat rocky and small. No crowds on weekdays, light crowds on weekends. Small beach stand with bathroom and refreshment area.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us179","[{:month=>1, :stat=>61}, {:month=>2, :stat=>89}, {:month=>3, :stat=>82}, {:month=>4, :stat=>80}, {:month=>5, :stat=>68}, {:month=>6, :stat=>46}, {:month=>7, :stat=>22}, {:month=>8, :stat=>34}, {:month=>9, :stat=>46}, {:month=>10, :stat=>55}, {:month=>11, :stat=>60}, {:month=>12, :stat=>64}]"
"true","Staten Island ","Great Kills","New York (USA)","40.5297","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us494","[{:month=>1, :stat=>32}, {:month=>2, :stat=>30}, {:month=>3, :stat=>33}, {:month=>4, :stat=>30}, {:month=>5, :stat=>16}, {:month=>6, :stat=>14}, {:month=>7, :stat=>11}, {:month=>8, :stat=>12}, {:month=>9, :stat=>19}, {:month=>10, :stat=>23}, {:month=>11, :stat=>26}, {:month=>12, :stat=>34}]"
"true","Jones Beach Island ","Wantagh","New York (USA)","40.6126","","Big, sandy beach with lots of space. During summer beach goers.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us587","[{:month=>1, :stat=>16}, {:month=>2, :stat=>19}, {:month=>3, :stat=>21}, {:month=>4, :stat=>24}, {:month=>5, :stat=>18}, {:month=>6, :stat=>13}, {:month=>7, :stat=>10}, {:month=>8, :stat=>8}, {:month=>9, :stat=>12}, {:month=>10, :stat=>18}, {:month=>11, :stat=>12}, {:month=>12, :stat=>15}]"
"true","Long Island ","Long Beach, Lido Beach","New York (USA)","40.595","","Grassy rigging area with lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us176","[{:month=>1, :stat=>54}, {:month=>2, :stat=>56}, {:month=>3, :stat=>55}, {:month=>4, :stat=>55}, {:month=>5, :stat=>39}, {:month=>6, :stat=>37}, {:month=>7, :stat=>34}, {:month=>8, :stat=>30}, {:month=>9, :stat=>35}, {:month=>10, :stat=>47}, {:month=>11, :stat=>47}, {:month=>12, :stat=>50}]"
"true","Hatteras ","Avon, Buxton","North Carolina (USA)","35.2931","","Sandy beach. Launch off the point and not in the coves before it, as they are too close to power lines. Cars parked on the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us40","[{:month=>1, :stat=>26}, {:month=>2, :stat=>32}, {:month=>3, :stat=>33}, {:month=>4, :stat=>33}, {:month=>5, :stat=>24}, {:month=>6, :stat=>24}, {:month=>7, :stat=>21}, {:month=>8, :stat=>14}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"true","Hatteras ","Rodanthe","North Carolina (USA)","35.5993","","Sandy beach, with some houses build on it, which takes away space in some areas.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us38","[{:month=>1, :stat=>42}, {:month=>2, :stat=>51}, {:month=>3, :stat=>52}, {:month=>4, :stat=>54}, {:month=>5, :stat=>48}, {:month=>6, :stat=>49}, {:month=>7, :stat=>47}, {:month=>8, :stat=>30}, {:month=>9, :stat=>43}, {:month=>10, :stat=>44}, {:month=>11, :stat=>45}, {:month=>12, :stat=>41}]"
"true","Hatteras ","Salvo","North Carolina (USA)","35.5337","","Caution: Do not set up your kite in the grassy area. There are picker plants in the grass now (not sure if they are there all year round) that might puncture bladders and tear kite fabric, need to set up on the beach which is small and sometimes gets real crowded with kites. I saw one kite today get punctured and another get a tear.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us38","[{:month=>1, :stat=>42}, {:month=>2, :stat=>51}, {:month=>3, :stat=>52}, {:month=>4, :stat=>54}, {:month=>5, :stat=>48}, {:month=>6, :stat=>49}, {:month=>7, :stat=>47}, {:month=>8, :stat=>30}, {:month=>9, :stat=>43}, {:month=>10, :stat=>44}, {:month=>11, :stat=>45}, {:month=>12, :stat=>41}]"
"true","Hatteras ","Buxton, Frisco","North Carolina (USA)","35.2399","","Ok sized beach with sand and mainly grass. Some bulk-heading and rocks along the east end of the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us40","[{:month=>1, :stat=>26}, {:month=>2, :stat=>32}, {:month=>3, :stat=>33}, {:month=>4, :stat=>33}, {:month=>5, :stat=>24}, {:month=>6, :stat=>24}, {:month=>7, :stat=>21}, {:month=>8, :stat=>14}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"true","Hatteras ","Salvo","North Carolina (USA)","35.4857","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us40","[{:month=>1, :stat=>26}, {:month=>2, :stat=>32}, {:month=>3, :stat=>33}, {:month=>4, :stat=>33}, {:month=>5, :stat=>24}, {:month=>6, :stat=>24}, {:month=>7, :stat=>21}, {:month=>8, :stat=>14}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"true","Hatteras ","Waves","North Carolina (USA)","35.5617","","Boomerang-shaped island. No access from the island. You need to do a downwinder from any access on the big island close to Waves.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us38","[{:month=>1, :stat=>42}, {:month=>2, :stat=>51}, {:month=>3, :stat=>52}, {:month=>4, :stat=>54}, {:month=>5, :stat=>48}, {:month=>6, :stat=>49}, {:month=>7, :stat=>47}, {:month=>8, :stat=>30}, {:month=>9, :stat=>43}, {:month=>10, :stat=>44}, {:month=>11, :stat=>45}, {:month=>12, :stat=>41}]"
"true","Hatteras ","Frisco, Hatteras","North Carolina (USA)","35.2192","","Good launch. Beware of power lines on the soundside when launching and landing. Big sandy beach on the ocean side.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us40","[{:month=>1, :stat=>26}, {:month=>2, :stat=>32}, {:month=>3, :stat=>33}, {:month=>4, :stat=>33}, {:month=>5, :stat=>24}, {:month=>6, :stat=>24}, {:month=>7, :stat=>21}, {:month=>8, :stat=>14}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"true","Hatteras ","Buxton","North Carolina (USA)","35.2215","","Big sandy beach with lots of space. Look out for cars and anglers.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us40","[{:month=>1, :stat=>26}, {:month=>2, :stat=>32}, {:month=>3, :stat=>33}, {:month=>4, :stat=>33}, {:month=>5, :stat=>24}, {:month=>6, :stat=>24}, {:month=>7, :stat=>21}, {:month=>8, :stat=>14}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"true","Hatteras ","Rodanthe","North Carolina (USA)","35.5888","","Different access points to the sound side. Mainly small with a little sand. Launching from the water is no problem, since it is shallow everywhere.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us38","[{:month=>1, :stat=>42}, {:month=>2, :stat=>51}, {:month=>3, :stat=>52}, {:month=>4, :stat=>54}, {:month=>5, :stat=>48}, {:month=>6, :stat=>49}, {:month=>7, :stat=>47}, {:month=>8, :stat=>30}, {:month=>9, :stat=>43}, {:month=>10, :stat=>44}, {:month=>11, :stat=>45}, {:month=>12, :stat=>41}]"
"true","Hatteras ","Salvo","North Carolina (USA)","35.3768","","Large sandy beach. Lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us40","[{:month=>1, :stat=>26}, {:month=>2, :stat=>32}, {:month=>3, :stat=>33}, {:month=>4, :stat=>33}, {:month=>5, :stat=>24}, {:month=>6, :stat=>24}, {:month=>7, :stat=>21}, {:month=>8, :stat=>14}, {:month=>9, :stat=>21}, {:month=>10, :stat=>26}, {:month=>11, :stat=>23}, {:month=>12, :stat=>25}]"
"false","Van Hook Arm ","New Town","North Dakota (USA)","","","","",""
"true","Lake Erie ","Conneaut","Ohio (USA)","41.9705","","The beach is a sandbar that slicks out a quarter of a mile into Lake Erie. It is a hard packed sand. A lot of Zebra mussel shells around that are kite killers. There is plenty of room to launch in any wind direction.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us358","[{:month=>1, :stat=>68}, {:month=>2, :stat=>53}, {:month=>3, :stat=>60}, {:month=>4, :stat=>64}, {:month=>5, :stat=>44}, {:month=>6, :stat=>47}, {:month=>7, :stat=>34}, {:month=>8, :stat=>38}, {:month=>9, :stat=>52}, {:month=>10, :stat=>67}, {:month=>11, :stat=>64}, {:month=>12, :stat=>70}]"
"true","Lake Erie ","Painesville","Ohio (USA)","41.755","","Long (1.3km) sandy beach within State Park. Sandy with pebbles. Main beach area is raked/cleaned, outside main beach area, fair amount of driftwood branches which can tangle lines during launch. South end of the beach is designated launch area, right against the southern boundary of the park.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us341","[{:month=>1, :stat=>1}, {:month=>2, :stat=>0}, {:month=>3, :stat=>0}, {:month=>4, :stat=>0}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>1}, {:month=>11, :stat=>1}, {:month=>12, :stat=>3}]"
"true","Lake Erie ","Cleveland","Ohio (USA)","41.4887","","Sandy beach with few treesaround. Big grassy rigging areas next to it.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us297","[{:month=>1, :stat=>60}, {:month=>2, :stat=>47}, {:month=>3, :stat=>47}, {:month=>4, :stat=>51}, {:month=>5, :stat=>33}, {:month=>6, :stat=>30}, {:month=>7, :stat=>23}, {:month=>8, :stat=>24}, {:month=>9, :stat=>30}, {:month=>10, :stat=>44}, {:month=>11, :stat=>52}, {:month=>12, :stat=>55}]"
"true","Alum Creek Lake ","Lewis Center","Ohio (USA)","40.1931","","During the off-season we can use the full length of the beach. When there are swimmers, only the boaters swim areas are allowed. The beach runs N-S with a slight tilt (<20%) to the E. The Rocky Dam runs the S end across the lake and is about 30 feet above the water level. It is possible to walk along the top (Nice wide grass path) of the dam if you end up blown downwind, but it takes forever.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us562","[{:month=>1, :stat=>46}, {:month=>2, :stat=>37}, {:month=>3, :stat=>42}, {:month=>4, :stat=>54}, {:month=>5, :stat=>32}, {:month=>6, :stat=>28}, {:month=>7, :stat=>21}, {:month=>8, :stat=>16}, {:month=>9, :stat=>26}, {:month=>10, :stat=>40}, {:month=>11, :stat=>44}, {:month=>12, :stat=>41}]"
"true","Brown Reservoir ","Springfield","Ohio (USA)","39.9509","","The beach here is huge for an inland lake. It runs SW to NE. The south end of the beach ends at the dam and the north end leads to open water.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us562","[{:month=>1, :stat=>46}, {:month=>2, :stat=>37}, {:month=>3, :stat=>42}, {:month=>4, :stat=>54}, {:month=>5, :stat=>32}, {:month=>6, :stat=>28}, {:month=>7, :stat=>21}, {:month=>8, :stat=>16}, {:month=>9, :stat=>26}, {:month=>10, :stat=>40}, {:month=>11, :stat=>44}, {:month=>12, :stat=>41}]"
"true","Alum Creek Lake ","Lewis Center","Ohio (USA)","40.1966","","The Rocky Dam runs the S end across the lake and is about 30 feet above the water level. It is possible to walk along the top (nice wide grass path) of the dam if you end up blown downwind, but it takes forever.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us562","[{:month=>1, :stat=>46}, {:month=>2, :stat=>37}, {:month=>3, :stat=>42}, {:month=>4, :stat=>54}, {:month=>5, :stat=>32}, {:month=>6, :stat=>28}, {:month=>7, :stat=>21}, {:month=>8, :stat=>16}, {:month=>9, :stat=>26}, {:month=>10, :stat=>40}, {:month=>11, :stat=>44}, {:month=>12, :stat=>41}]"
"true","Lake Erie ","Fairport Harbor, Grand River","Ohio (USA)","41.7589","","Short 300m beach, part of a city park. Good facilities, so can get somewhat crowded in summer. Clean sand beach. Launch from the far east end. Stay away from the swimmers, kiters should bodydrag safely away from the swimming area prior to starting up.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us341","[{:month=>1, :stat=>1}, {:month=>2, :stat=>0}, {:month=>3, :stat=>0}, {:month=>4, :stat=>0}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>1}, {:month=>11, :stat=>1}, {:month=>12, :stat=>3}]"
"true","Alum Creek Lake ","Lewis Center","Ohio (USA)","40.1968","","Tiny beach. Grassy rigging. There is a point at the N end of the park that sticks out far into the main lake. The area around this point is shallow. We call it Kite Point amongst ourselves because it makes a good launch in N winds. The Rocky Dam runs the S end across the lake and is about 30 feet above the water level. It is possible to walk along the top (nice wide grass path) of the dam if you end up blown downwind, but it takes forever.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us562","[{:month=>1, :stat=>46}, {:month=>2, :stat=>37}, {:month=>3, :stat=>42}, {:month=>4, :stat=>54}, {:month=>5, :stat=>32}, {:month=>6, :stat=>28}, {:month=>7, :stat=>21}, {:month=>8, :stat=>16}, {:month=>9, :stat=>26}, {:month=>10, :stat=>40}, {:month=>11, :stat=>44}, {:month=>12, :stat=>41}]"
"true","Lake Erie ","Euclid","Ohio (USA)","41.6168","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us341","[{:month=>1, :stat=>1}, {:month=>2, :stat=>0}, {:month=>3, :stat=>0}, {:month=>4, :stat=>0}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>1}, {:month=>11, :stat=>1}, {:month=>12, :stat=>3}]"
"true","Lake Erie ","Marblehead","Ohio (USA)","41.4918","","","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us292","[{:month=>1, :stat=>22}, {:month=>2, :stat=>26}, {:month=>3, :stat=>28}, {:month=>4, :stat=>33}, {:month=>5, :stat=>18}, {:month=>6, :stat=>15}, {:month=>7, :stat=>9}, {:month=>8, :stat=>10}, {:month=>9, :stat=>17}, {:month=>10, :stat=>21}, {:month=>11, :stat=>23}, {:month=>12, :stat=>22}]"
"false","Lake Hefner ","The Village","Oklahoma (USA)","35.5739","","Relatively small beach but free from trees and other obstructions. Very rarely crowded.","",""
"false","Skiatook Lake ","Skiatook","Oklahoma (USA)","36.3235","","","",""
"false","Keystone Lake ","Sand Springs","Oklahoma (USA)","36.1931","","Bottom is mostly sandy. Broken glass is more frequent than one would like. Size of beach depends on Keystone Lake water level.","",""
"false","Great Salt Plains Lake ","Jet","Oklahoma (USA)","36.737","","","",""
"true","Columbia River ","Hood River","Oregon (USA)","45.7159","","The heart of the Gorge, and currently the most popular spot to ride in the Pacific Northwest. It's the only sandy launch in the Gorge, so it's somewhat good for beginners. However the fact that the sand bar is finite, be careful if you can't stay upwind, as you can quickly end up past where you can still land without some major issues. The beach is rocky until you hit the sand bar, which can vary in size depending on the current water level. On some days its as big as a football field, other days its gone completely. Some days even the rocky beach is missing. On the days when the sand bar is underwater some choose to rig on the rocky area and walk out or launch from there. Beware launching from the rocky beach as the wind is very shifty, and the water is shallow. It's best to rig your kite up and walk out past the rocky area to where the sand bar would be and launch there. If the sand bar is big enough for you to rig on it, then rig there and get someone to launch you. The sand bar is usually very busy and has limited space, so don't linger with your gear strewn out everywhere. Also make sure the gear you leave on the beach when you go out is somewhere you can find it, and on the highest ground possible (you might come back and find that the sand bar has started to disappear under water.)","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us232","[{:month=>1, :stat=>1}, {:month=>2, :stat=>0}, {:month=>3, :stat=>1}, {:month=>4, :stat=>1}, {:month=>5, :stat=>1}, {:month=>6, :stat=>1}, {:month=>7, :stat=>2}, {:month=>8, :stat=>1}, {:month=>9, :stat=>1}, {:month=>10, :stat=>0}, {:month=>11, :stat=>1}, {:month=>12, :stat=>1}]"
"true","Columbia River ","Scappoose,  Linnton","Oregon (USA)","45.7311","","The beach is very long and sandy, and between 100-200 feet in width. There is a burr that covers the length of the beach, it is pretty steep so watch your step. It can also cause some havoc with the wind, but you shouldn't be flying your kite above it anyway. This beach is one of the best in the Northwest for learning since it's so long you can go way downwind and still know there is plenty of beach left over. The beach is a nice long sandy beach. There is a 15-foot tall concrete levee that separates the beach from the access road. The levee is about 30m from the water so there is just enough space to launch and land a kite safely (self and assisted) in the prevailing sideshore winds. The beach is very long so access to the water is easy and plentiful. The most popular kite area is marked by a small ship wreck on the beach, park at the north end of the parking area away from other beach users which typically flock to the south. A great set up if the wind is very light and you need to walk back up the beach with your kite in the air to get upwind & good for kiters that can't stay upwind and get back to the place they launched. from. Look out for driftwood on the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us432","[{:month=>1, :stat=>4}, {:month=>2, :stat=>4}, {:month=>3, :stat=>9}, {:month=>4, :stat=>3}, {:month=>5, :stat=>4}, {:month=>6, :stat=>2}, {:month=>7, :stat=>4}, {:month=>8, :stat=>3}, {:month=>9, :stat=>2}, {:month=>10, :stat=>3}, {:month=>11, :stat=>5}, {:month=>12, :stat=>5}]"
"true","Columbia River ","Clatskanie, Woodson","Oregon (USA)","46.14","","Huge and sandy beach. The beach is so large you'll have to hike down to the water. The biggest hazard is the ATVs and the dirt bikes. Look out for driftwood.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us260","[{:month=>1, :stat=>0}, {:month=>2, :stat=>0}, {:month=>3, :stat=>0}, {:month=>4, :stat=>0}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>0}, {:month=>10, :stat=>0}, {:month=>11, :stat=>0}, {:month=>12, :stat=>0}]"
"true","Floras Lake ","Bandon, Denmark","Oregon (USA)","42.902","","The shallow water and sandy beach make this the best place to learn in Oregon. There is a sandy beach up at the top of the lake, and for the first half of one side. Make sure if you go downwind you don't go past where you can still land on the beach, as past the edge of the lake has thick brush and trees covering it, which make landing impossible. There is a beautiful campground right on the lake. Stay there and not only do you get a great view of the lake, but you are a couple minute walk away from the beach.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us261","[{:month=>1, :stat=>41}, {:month=>2, :stat=>39}, {:month=>3, :stat=>50}, {:month=>4, :stat=>41}, {:month=>5, :stat=>48}, {:month=>6, :stat=>50}, {:month=>7, :stat=>64}, {:month=>8, :stat=>52}, {:month=>9, :stat=>43}, {:month=>10, :stat=>46}, {:month=>11, :stat=>42}, {:month=>12, :stat=>41}]"
"true","Columbia River ","Portland","Oregon (USA)","45.6008","","The beach has fairly coarse sand which gets grassy as you get further away from the beach. There are pilings on the right hand side of the beach if you are looking at the water and a marina to the left. You usually have enough room to launch but on hot summer days there are huge numbers of people sitting around.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us230","[{:month=>1, :stat=>33}, {:month=>2, :stat=>27}, {:month=>3, :stat=>26}, {:month=>4, :stat=>18}, {:month=>5, :stat=>11}, {:month=>6, :stat=>8}, {:month=>7, :stat=>8}, {:month=>8, :stat=>7}, {:month=>9, :stat=>10}, {:month=>10, :stat=>15}, {:month=>11, :stat=>24}, {:month=>12, :stat=>30}]"
"true","Seaside Cove ","Seaside","Oregon (USA)","45.9766","","Soft white sand about 200 yards wide. The beach goes from Astoria Oregon to Seaside Oregon, 22 miles in total. Cars are allowed on the beach. The beaches are beautiful and empty. Everyone up here hates the wind, so there is no one on the sunny, but windy, sand.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us429","[{:month=>1, :stat=>11}, {:month=>2, :stat=>1}, {:month=>3, :stat=>5}, {:month=>4, :stat=>3}, {:month=>5, :stat=>4}, {:month=>6, :stat=>1}, {:month=>7, :stat=>1}, {:month=>8, :stat=>2}, {:month=>9, :stat=>1}, {:month=>10, :stat=>1}, {:month=>11, :stat=>7}, {:month=>12, :stat=>8}]"
"true","Columbia River ","Corbett","Oregon (USA)","45.5471","","Depending on river level there can be a large sandy area. Not much sand in the spring to plenty in the fall.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us234","[{:month=>1, :stat=>12}, {:month=>2, :stat=>4}, {:month=>3, :stat=>2}, {:month=>4, :stat=>1}, {:month=>5, :stat=>0}, {:month=>6, :stat=>0}, {:month=>7, :stat=>0}, {:month=>8, :stat=>0}, {:month=>9, :stat=>1}, {:month=>10, :stat=>1}, {:month=>11, :stat=>4}, {:month=>12, :stat=>4}]"
"true","Columbia River ","Hood River","Oregon (USA)","45.693","","Beach consists of round pebbles. Watch out for very hot launches, best to launch from the point.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us237","[{:month=>1, :stat=>9}, {:month=>2, :stat=>16}, {:month=>3, :stat=>26}, {:month=>4, :stat=>38}, {:month=>5, :stat=>37}, {:month=>6, :stat=>46}, {:month=>7, :stat=>41}, {:month=>8, :stat=>40}, {:month=>9, :stat=>28}, {:month=>10, :stat=>17}, {:month=>11, :stat=>16}, {:month=>12, :stat=>13}]"
"true","South Beach State Park ","Newport","Oregon (USA)","44.6086","","Big sandy beach, lots of space.","https://www.windfinder.com/wind-cgi/homepagestatistics.pl?STATIONSNR=us224","[{:month=>1, :stat=>33}, {:month=>2, :stat=>28}, {:month=>3, :stat=>34}, {:month=>4, :stat=>25}, {:month=>5, :stat=>30}, {:month=>6, :stat=>29}, {:month=>7, :stat=>33}, {:month=>8, :stat=>25}, {:month=>9, :stat=>23}, {:month=>10, :stat=>26}, {:month=>11, :stat=>31}, {:month=>12, :stat=>32}]"
